id,purchase,test,imp_1,imp_2,imp_3,imp_4,imp_5,imp_6,sum1to5
983064,1,1,0,2,0,0,0,0,2
1056624,1,0,7,0,0,9,0,1,16
1170503,0,0,0,0,0,0,0,1,0
1324160,0,1,0,0,0,0,0,1,0
429434,1,1,0,8,0,1,0,0,9
517708,0,1,0,1,0,0,0,0,1
220630,0,1,0,0,0,0,0,1,0
282710,1,1,0,1,0,0,0,0,1
1339881,0,1,0,0,0,0,0,1,0
579076,0,1,0,0,0,0,0,1,0
433237,0,0,0,0,0,0,0,1,0
449924,1,1,0,0,0,1,0,0,1
397017,0,1,0,0,0,0,0,2,0
78923,1,1,10,80,0,29,0,38,119
1262790,1,1,0,0,0,0,0,1,0
126,0,1,0,1,0,0,0,0,1
308508,1,1,0,0,0,0,0,1,0
486850,1,0,0,0,0,0,0,22,0
1253948,1,0,0,0,0,3,0,1,3
217727,1,1,10,78,0,71,0,3,159
1053217,1,1,0,1,0,0,0,23,1
295644,0,1,3,0,0,0,0,1,3
28186,0,0,0,0,0,0,0,1,0
745705,0,1,0,1,0,0,0,0,1
1203878,1,1,2,6,0,0,0,0,8
55956,0,1,0,2,0,0,0,0,2
657477,0,1,0,0,0,0,0,1,0
1158991,1,1,0,91,0,2,0,0,93
1072601,1,1,0,0,0,0,0,6,0
818553,1,1,0,1,0,0,0,0,1
335411,0,1,0,2,0,0,0,1,2
2005,1,1,0,0,0,0,0,1,0
387154,0,1,0,1,0,0,0,0,1
1079715,0,1,0,0,0,0,0,1,0
785979,0,1,0,0,0,0,0,2,0
1336845,0,1,0,1,0,0,1,0,2
1069288,1,1,0,68,0,0,0,0,68
211279,1,1,0,0,0,2,0,0,2
784792,0,1,0,0,0,0,0,1,0
999378,1,1,1,3,0,0,0,0,4
537056,0,1,0,0,0,0,0,3,0
984817,1,1,0,4,0,0,0,0,4
845675,1,1,3,0,0,0,0,0,3
1177905,1,0,0,0,0,0,0,4,0
1306422,1,1,0,1,0,0,0,0,1
883496,1,1,0,0,0,1,0,0,1
1100803,0,1,2,0,1,0,0,2,3
1199983,0,1,0,1,0,0,0,0,1
652377,0,1,0,0,0,0,0,1,0
1321319,0,1,1,0,0,0,0,0,1
67061,0,1,1,0,0,0,0,0,1
442663,0,1,1,1,0,0,0,1,2
1398553,1,1,0,0,0,0,0,1,0
719302,1,1,107,4,0,0,0,19,111
21787,1,1,0,0,0,0,0,1,0
586771,0,1,0,0,0,0,0,1,0
967123,1,1,0,6,0,0,0,2,6
737268,1,1,0,0,0,0,0,2,0
1339974,1,1,8,0,0,50,0,33,58
748050,0,1,0,0,0,0,0,3,0
896052,0,1,0,2,0,0,0,0,2
1020946,1,0,0,0,0,3,0,1,3
353662,0,1,0,0,0,0,0,1,0
250966,1,1,0,3,0,0,0,0,3
540464,0,1,0,2,0,0,0,1,2
1090819,1,1,24,40,0,17,3,0,84
1032098,0,0,12,56,5,2,0,0,75
475125,1,1,0,0,0,0,0,4,0
1403436,0,0,0,0,0,0,0,3,0
1347,0,1,0,1,0,12,0,5,13
230497,0,1,2,41,0,0,1,9,44
300073,1,1,0,0,0,12,0,0,12
12454,0,1,0,2,0,0,0,2,2
552661,0,1,0,3,0,0,0,0,3
829143,1,1,0,0,0,5,0,0,5
1385551,0,1,0,0,0,0,0,2,0
429791,1,1,3,0,0,3,0,0,6
1029364,1,1,1,0,0,0,0,0,1
1084722,1,1,15,0,0,2,0,0,17
226136,0,1,1,0,0,0,0,0,1
573841,1,1,0,0,0,2,0,0,2
813173,1,1,22,33,0,11,0,0,66
1233802,0,1,0,0,0,0,0,1,0
754917,0,1,0,0,0,0,0,1,0
509,1,0,0,0,4,0,0,0,4
392267,0,1,0,1,0,0,0,0,1
566900,0,1,4,0,0,0,0,0,4
773081,1,1,2,16,0,0,0,5,18
1187754,0,0,0,2,0,0,0,0,2
433069,1,1,0,0,0,4,0,0,4
384585,1,0,0,1,0,0,0,0,1
91827,0,1,0,0,0,0,0,1,0
593384,1,1,0,0,0,0,0,1,0
179978,1,1,0,0,0,0,0,1,0
231191,1,1,6,12,0,143,0,2,161
608932,0,1,0,0,0,0,1,0,1
1232366,1,1,0,1,2,0,0,1,3
1031851,1,1,0,1,0,0,0,0,1
461643,0,1,0,0,0,0,0,2,0
327836,0,1,0,0,0,0,0,3,0
1003068,0,1,0,3,0,0,0,0,3
361960,0,1,0,3,0,0,0,0,3
408103,0,1,2,0,0,0,0,0,2
769240,1,0,0,1,0,4,0,0,5
1406872,0,1,0,0,0,0,0,1,0
865695,1,1,0,0,0,0,0,1,0
1248344,0,0,0,0,0,0,0,1,0
100062,0,1,0,4,0,0,0,1,4
1201556,0,1,0,0,0,0,0,1,0
954683,0,1,0,1,0,0,0,0,1
213976,1,1,0,1,0,0,0,0,1
700606,1,1,0,2,0,0,0,0,2
1359499,0,1,0,0,0,0,0,8,0
3358,0,1,0,1,0,0,0,0,1
547977,1,1,0,1,0,0,0,0,1
1132295,0,1,0,0,0,0,0,5,0
1159141,1,1,0,0,0,11,0,0,11
158256,0,1,0,10,0,0,0,0,10
718563,1,1,0,0,0,1,0,2,1
92888,0,1,0,2,0,0,0,0,2
1292370,1,1,0,0,0,0,0,85,0
13487,1,1,1,19,0,0,0,0,20
1374437,0,1,0,1,0,0,0,0,1
271484,1,1,0,1,0,0,0,0,1
685514,1,1,0,0,0,14,0,0,14
183766,1,1,0,2,0,0,0,0,2
338869,1,1,0,3,0,0,0,0,3
939792,0,1,0,0,0,0,0,1,0
1269612,1,1,0,1,0,0,0,0,1
1394307,1,1,0,14,0,0,0,0,14
456645,0,1,0,17,0,0,0,0,17
422062,1,1,0,9,0,1,0,0,10
970587,1,1,0,0,0,0,0,10,0
686221,1,1,0,0,0,0,0,6,0
833074,0,1,0,0,0,0,0,1,0
952200,1,1,0,5,0,3,0,0,8
539985,1,1,0,2,0,0,0,0,2
983816,0,0,0,0,0,0,0,2,0
1307150,0,1,1,2,0,0,0,0,3
906841,1,1,0,0,0,0,0,1,0
262573,0,1,0,2,0,0,0,0,2
124769,1,1,0,7,0,6,0,2,13
463503,0,0,0,0,0,0,0,3,0
297990,1,1,2,0,0,5,0,1,7
138993,1,1,0,0,0,0,0,3,0
160432,1,1,10,104,0,29,2,0,145
208974,1,1,0,0,0,0,0,1,0
1029711,0,1,0,0,0,0,0,1,0
1357734,0,1,1,0,0,0,0,0,1
776498,0,1,0,0,0,0,0,1,0
9759,0,1,0,8,0,0,0,0,8
592825,1,1,0,5,0,0,0,1,5
850905,0,1,0,0,0,0,0,1,0
1240417,0,1,0,0,0,4,0,9,4
1362321,0,0,0,0,0,0,0,1,0
55904,1,0,0,2,0,0,0,0,2
1108872,1,1,0,1,0,23,0,2,24
183973,1,1,0,0,0,0,0,1,0
584406,1,1,0,0,0,0,0,3,0
900963,1,1,0,3,0,0,0,1,3
214262,1,1,1,0,0,0,0,0,1
885164,1,1,0,27,0,5,0,0,32
746265,0,1,0,0,0,0,0,1,0
705897,1,1,0,0,0,0,0,1,0
329783,0,1,0,1,0,0,0,0,1
17817,1,1,1,50,0,8,0,2,59
296904,0,1,0,0,0,0,0,1,0
1393834,0,1,0,0,0,0,0,3,0
1078535,1,1,0,0,0,0,0,1,0
1394767,1,1,0,1,0,0,0,0,1
923172,1,0,0,39,0,0,0,26,39
973837,1,1,0,0,0,0,0,1,0
464683,1,1,0,4,0,0,0,1,4
410611,1,1,8,1,0,17,0,0,26
210513,0,1,0,0,0,0,0,1,0
986932,0,1,0,0,0,0,0,2,0
518866,1,1,0,1,0,0,0,0,1
1103951,1,0,0,0,0,4,0,0,4
553036,1,1,0,0,0,6,0,0,6
752363,1,0,0,0,0,0,0,1,0
995383,1,1,0,0,0,0,0,2,0
272340,1,1,4,1,0,9,0,1,14
83074,1,1,0,18,0,0,0,0,18
668599,1,1,1,1,0,0,2,1,4
414893,1,1,1,0,0,0,0,2,1
996128,0,1,0,0,0,0,0,1,0
1034955,0,1,0,1,0,0,0,3,1
720660,1,1,0,0,0,3,0,0,3
1411596,0,1,0,0,0,0,0,2,0
1007364,0,1,1,0,0,0,0,0,1
731269,0,1,0,0,0,0,0,1,0
1177036,0,1,0,0,0,0,0,2,0
929963,1,1,2,3,0,0,0,0,5
390416,1,1,0,0,0,0,0,1,0
265916,0,1,1,27,0,1,0,0,29
915860,0,1,0,1,0,0,0,1,1
217057,1,1,0,0,0,0,0,2,0
678238,1,1,0,0,0,0,0,7,0
663521,1,1,0,0,0,0,0,2,0
133596,1,1,0,0,0,2,0,0,2
922357,1,1,5,4,0,5,0,0,14
3313,1,1,3,19,0,9,0,0,31
1395902,0,1,0,0,0,0,1,0,1
473980,1,1,9,3,0,5,0,0,17
1123742,1,1,0,0,0,0,0,1,0
1150028,0,1,0,3,0,0,2,2,5
187682,1,1,0,7,0,0,0,0,7
949738,1,1,1,9,0,18,0,1,28
190585,1,1,0,0,0,0,0,1,0
214006,1,1,0,29,0,0,0,0,29
510845,1,1,0,5,0,0,0,0,5
1311174,0,1,0,0,0,0,0,2,0
1165489,0,1,0,0,0,0,0,2,0
62189,1,1,0,0,0,0,0,10,0
1274914,1,1,8,0,0,0,0,3,8
184867,1,1,0,1,0,0,0,0,1
1213165,1,1,0,0,0,1,0,0,1
358881,0,1,0,1,0,0,0,0,1
1279402,1,1,0,0,0,0,0,1,0
139356,1,1,0,16,0,1,0,0,17
520371,0,1,0,1,0,0,0,2,1
923160,1,1,0,1,0,0,0,16,1
916682,0,0,0,3,0,0,0,0,3
842746,1,0,0,0,2,0,0,1,2
447912,1,1,1,0,0,0,0,0,1
273817,0,1,0,4,0,0,0,0,4
544772,0,1,0,0,0,0,0,1,0
158893,0,1,0,1,0,0,0,0,1
1264836,0,1,0,0,0,0,0,1,0
783174,0,1,0,3,0,0,0,4,3
581762,1,1,2,0,0,0,0,0,2
1287348,0,1,1,0,0,0,0,0,1
92621,1,1,0,0,0,0,0,2,0
233351,0,1,0,0,0,0,0,1,0
67138,0,1,0,0,0,0,0,1,0
1242828,0,1,0,1,0,0,0,0,1
186665,0,1,0,0,0,0,0,1,0
1191038,0,1,1,1,0,0,0,0,2
798271,1,1,0,3,0,0,0,0,3
524907,1,1,0,0,0,8,0,0,8
659624,0,1,1,0,0,0,0,0,1
489242,1,1,0,0,0,0,0,2,0
1209385,0,1,14,1,0,0,5,3,20
923346,0,1,0,0,0,0,0,1,0
588640,0,1,0,1,0,0,0,0,1
54762,1,1,0,3,0,0,0,0,3
1225316,0,1,0,3,0,0,0,0,3
117063,0,1,0,0,0,0,0,3,0
900459,1,1,0,0,0,0,0,9,0
877114,1,1,0,0,0,1,0,0,1
591551,1,1,0,1,0,0,0,2,1
1170565,1,1,0,2,0,0,0,0,2
1239445,0,1,7,9,0,2,1,2,19
954388,0,0,0,0,0,0,0,3,0
543585,1,1,0,0,0,8,0,1,8
30333,0,1,0,1,0,0,0,0,1
93279,1,0,0,0,0,0,0,2,0
172599,0,1,0,2,0,0,0,0,2
533741,0,1,0,0,0,0,0,2,0
1009618,1,0,0,19,0,7,0,18,26
1127719,0,1,6,1,0,2,2,12,11
546614,1,1,0,26,0,16,0,0,42
338285,1,1,3,0,0,10,0,0,13
448396,0,1,0,3,0,0,0,1,3
1381605,0,1,0,0,0,0,0,1,0
475419,1,1,0,0,0,0,0,1,0
484388,1,1,0,0,0,0,0,7,0
588826,0,1,1,0,0,0,0,1,1
631583,0,1,0,0,0,0,0,1,0
1239583,1,1,0,0,0,3,0,0,3
275239,1,1,0,0,0,15,0,8,15
884510,1,1,0,2,0,0,0,0,2
394323,0,1,0,0,0,0,0,1,0
613570,0,1,0,0,0,0,0,1,0
1186997,1,1,0,0,0,14,0,0,14
1024860,1,1,2,4,0,4,0,0,10
1353268,1,1,1,0,0,0,0,0,1
1376644,1,1,2,0,0,0,0,1,2
1279561,0,1,0,21,0,0,0,0,21
1305607,0,1,0,0,0,0,0,2,0
945229,1,0,0,8,1,0,0,3,9
226818,0,1,0,0,0,0,0,1,0
941659,1,1,1,0,0,0,0,1,1
954926,1,1,0,20,0,0,0,0,20
638464,0,1,1,13,0,0,0,0,14
1134575,1,0,0,0,0,0,0,16,0
364169,0,0,0,1,0,0,0,0,1
177114,1,1,0,1,0,36,0,11,37
101292,1,1,0,0,0,0,0,5,0
577966,0,1,0,9,0,0,0,0,9
1246211,0,0,0,0,0,0,0,1,0
310044,0,0,0,0,0,0,0,6,0
1281652,1,1,0,0,0,0,0,1,0
1101685,1,1,0,3,0,0,0,1,3
701818,1,0,0,24,3,6,0,0,33
924550,1,1,0,1,0,0,0,0,1
942904,1,1,2,0,0,0,0,1,2
631018,0,1,0,1,0,2,0,0,3
152634,0,1,1,0,0,0,0,0,1
1378198,0,0,0,0,1,0,0,0,1
157686,0,1,0,1,0,0,0,0,1
426705,1,1,0,0,0,4,0,2,4
1269444,1,1,0,1,0,0,0,0,1
1404289,0,1,0,3,0,0,0,0,3
547086,1,1,0,0,0,0,0,1,0
1197935,1,1,2,0,0,0,0,0,2
1032395,1,0,1,0,1,0,0,1,2
175359,1,1,0,1,0,0,0,0,1
218682,1,1,0,5,0,0,0,0,5
527927,1,1,0,0,0,0,0,1,0
263920,0,1,0,0,0,0,0,1,0
1253225,1,1,0,0,0,0,0,1,0
283338,0,1,0,2,0,0,0,0,2
1062131,1,1,1,0,0,0,0,0,1
1075767,1,1,7,0,0,0,0,31,7
508976,0,1,0,0,0,0,0,2,0
1380547,1,1,0,24,0,1,0,0,25
956730,0,1,0,1,0,0,0,0,1
1058212,1,1,0,0,0,1,0,0,1
16071,1,1,0,1,0,16,0,34,17
303138,1,1,0,0,0,0,0,1,0
1138747,1,1,0,1,0,0,0,0,1
17553,1,1,4,11,0,0,0,41,15
847137,0,1,0,1,0,0,0,0,1
999966,1,0,0,4,3,6,0,0,13
476737,1,1,0,0,0,0,0,3,0
863954,1,1,1,58,0,9,0,2,68
38272,1,1,1,0,0,0,0,1,1
13783,1,1,0,2,0,0,0,0,2
711227,0,1,0,12,0,0,0,1,12
1374081,1,1,0,0,0,2,0,0,2
63460,0,1,0,0,0,0,0,1,0
1379657,0,1,0,0,0,0,0,1,0
632598,1,1,32,0,0,0,0,1,32
819224,0,1,1,0,0,0,0,0,1
1107002,0,1,0,3,0,0,0,0,3
646760,1,1,0,0,0,1,0,0,1
272819,1,1,0,0,0,0,0,3,0
538311,1,1,0,25,0,0,0,0,25
795989,1,1,4,1,0,18,0,0,23
47019,0,1,0,0,0,0,0,1,0
968023,0,1,1,0,0,0,0,0,1
895791,0,1,0,1,0,2,0,0,3
793853,0,1,0,1,0,0,0,0,1
1097239,1,1,0,7,0,3,0,0,10
46445,0,1,0,0,0,0,0,2,0
1066975,1,1,0,1,0,0,0,0,1
469725,1,1,1,0,0,0,0,0,1
1138383,0,1,0,0,0,0,0,1,0
1104003,0,0,0,0,0,0,0,1,0
1034686,0,1,0,0,0,0,0,1,0
1181355,1,1,0,0,0,17,0,0,17
244199,1,1,2,0,0,0,0,3,2
602004,0,1,1,6,0,0,0,0,7
1234294,1,1,0,1,0,0,0,0,1
343255,1,1,0,0,0,0,0,1,0
1096514,0,1,0,0,0,0,0,2,0
817946,0,1,0,0,0,0,0,1,0
788257,0,1,0,0,0,0,0,1,0
86339,1,1,0,0,0,1,0,0,1
93013,1,1,0,2,0,0,0,0,2
663251,0,1,0,1,0,0,0,1,1
860319,1,1,0,8,0,0,0,0,8
1383441,1,1,0,1,0,4,0,1,5
468451,1,1,0,2,0,0,0,0,2
757402,1,1,1,1,0,0,0,1,2
1075268,1,1,2,0,0,0,0,0,2
246837,1,1,12,129,0,0,0,0,141
1371073,1,1,0,5,0,0,0,0,5
359645,0,1,0,0,0,0,0,2,0
670675,0,1,0,0,0,0,0,1,0
731918,0,1,0,0,0,0,0,1,0
1137659,1,1,0,0,0,16,0,29,16
557238,0,1,0,0,0,0,0,1,0
1074964,0,1,0,2,0,0,0,1,2
1043240,0,1,0,1,0,0,0,1,1
242582,1,0,0,0,0,6,0,0,6
1335144,1,1,0,0,0,0,0,1,0
1238536,0,0,1,0,0,0,0,1,1
1026793,1,1,4,0,0,0,0,0,4
650271,1,1,0,1,0,0,0,0,1
1081243,1,1,1,0,0,0,0,0,1
644332,0,1,0,1,0,0,0,0,1
249349,0,1,0,4,0,0,0,0,4
1274045,1,1,0,7,0,2,0,0,9
1282844,0,1,0,0,0,0,0,2,0
1396985,0,1,1,4,0,10,0,0,15
449249,0,1,0,4,0,0,0,0,4
895812,0,1,1,0,0,0,0,0,1
1173082,1,1,0,0,0,33,0,5,33
192568,0,1,0,1,0,0,0,0,1
1103386,0,1,0,1,0,0,0,0,1
1226415,1,1,0,0,0,0,0,1,0
1023845,0,1,0,0,0,0,0,1,0
1336877,1,0,0,1,0,0,0,0,1
848606,1,0,0,0,0,2,0,0,2
95896,0,1,0,1,0,0,0,0,1
113225,0,1,0,0,0,0,0,1,0
1131927,1,1,0,0,0,1,0,0,1
899213,0,1,0,5,0,0,0,0,5
82199,1,1,0,0,0,0,0,1,0
838500,0,1,0,1,0,0,0,0,1
995678,0,1,0,0,0,0,0,2,0
1004454,1,1,0,1,0,0,0,0,1
1111880,1,0,0,2,0,0,0,0,2
383711,0,1,0,3,0,0,0,0,3
74602,1,1,0,0,0,0,0,4,0
15577,0,1,0,7,0,0,0,0,7
295837,0,1,0,0,0,0,0,2,0
8923,1,1,0,0,0,0,0,7,0
1360019,1,1,2,0,0,0,0,0,2
366121,0,1,0,1,0,0,0,0,1
80645,0,1,0,0,0,0,0,1,0
486685,0,1,1,1,0,0,0,0,2
889093,1,1,0,0,0,1,0,2,1
860530,1,1,1,6,0,17,0,3,24
1278377,1,1,0,1,0,0,0,0,1
614926,1,1,0,0,0,4,0,2,4
195406,0,1,0,0,0,0,0,1,0
883877,1,1,1,0,0,0,0,0,1
544185,0,1,0,1,0,0,0,2,1
1193506,1,0,0,0,0,0,0,1,0
77307,1,1,0,1,0,0,0,0,1
16139,1,1,0,3,0,0,0,0,3
425665,1,1,0,1,0,0,0,0,1
316827,1,1,0,0,0,0,0,2,0
1406516,0,1,0,0,0,0,0,6,0
482187,1,1,0,0,0,0,0,1,0
513975,0,1,0,1,0,0,0,0,1
142680,0,1,0,1,0,0,0,0,1
260267,1,1,14,0,0,27,3,0,44
855430,1,1,0,0,0,2,0,0,2
446606,0,1,0,3,0,0,0,0,3
525511,0,1,1,0,0,0,0,0,1
626603,0,1,0,0,0,0,0,1,0
119062,1,1,0,0,0,0,0,2,0
1302362,0,1,0,0,0,0,0,2,0
1166286,0,1,5,0,0,0,0,2,5
920712,1,1,0,2,0,0,0,0,2
713564,0,1,0,0,0,0,0,2,0
646017,0,1,1,0,0,0,0,13,1
261802,0,0,0,1,0,0,0,0,1
39709,1,1,1,0,0,0,0,1,1
1125219,0,1,0,0,0,0,0,3,0
1367309,0,1,0,0,0,0,0,4,0
677355,0,0,0,2,0,0,0,0,2
1139690,1,1,0,1,0,0,0,0,1
689872,1,1,0,0,0,0,0,1,0
826572,0,1,1,0,0,0,0,0,1
464759,0,1,0,0,0,0,0,2,0
508260,0,1,0,0,0,0,0,2,0
425457,0,1,3,0,0,0,0,0,3
336191,1,1,1,0,0,9,0,0,10
1381147,0,1,0,0,0,0,0,9,0
362508,1,1,0,6,0,0,0,0,6
455524,1,1,0,3,0,0,0,2,3
1409178,0,1,0,3,0,0,0,0,3
163796,0,0,0,0,0,0,0,1,0
1172088,0,0,0,0,0,0,0,1,0
196445,0,1,0,1,0,0,0,0,1
498122,1,0,0,0,0,0,0,2,0
274632,0,1,2,3,0,0,0,1,5
975738,0,1,0,3,0,0,0,2,3
35016,0,1,1,0,0,0,0,0,1
572457,0,0,0,5,1,0,0,3,6
228082,1,1,0,3,0,0,0,2,3
1297744,0,1,0,0,0,0,0,1,0
594438,0,1,0,0,0,0,0,3,0
1008350,0,1,0,0,0,0,0,2,0
1330980,1,1,0,0,0,0,0,3,0
226816,1,1,0,0,0,1,0,0,1
865516,0,0,0,0,0,0,0,1,0
1000402,1,1,11,0,0,18,0,0,29
1371441,0,1,0,0,0,0,0,1,0
672571,1,1,1,65,0,2,0,0,68
308986,1,1,0,4,0,0,0,0,4
1277828,0,0,0,2,0,0,0,1,2
970009,0,1,0,0,0,0,0,1,0
920585,1,1,0,0,0,0,0,1,0
1182233,0,1,1,0,0,0,0,3,1
1095092,0,1,0,0,0,0,0,1,0
1305577,1,1,2,0,0,0,0,1,2
1381322,0,0,0,0,0,0,0,1,0
48204,0,0,0,1,0,0,0,2,1
899996,0,1,3,9,0,0,0,0,12
241032,0,1,0,1,0,0,0,0,1
796308,0,0,0,24,2,0,0,1,26
875291,1,1,0,0,0,10,0,0,10
55035,0,1,1,0,0,0,0,3,1
366565,1,1,0,0,0,2,0,0,2
380293,0,1,0,0,0,0,1,0,1
1304820,0,1,0,0,0,0,0,1,0
220881,1,1,7,8,0,29,1,0,45
590356,0,1,1,1,0,0,0,0,2
881563,0,1,0,0,0,0,0,1,0
1229910,1,1,0,0,0,0,0,1,0
1064346,1,1,0,0,0,0,0,1,0
266319,1,1,0,0,0,0,0,1,0
668482,0,1,0,0,0,0,0,2,0
559126,0,1,1,0,0,0,0,1,1
820172,1,1,0,0,0,0,0,2,0
813492,0,1,1,0,0,0,0,0,1
1162835,1,1,0,3,0,0,0,0,3
626688,1,1,0,0,0,0,0,2,0
279330,1,1,0,10,0,0,0,2,10
1050251,0,1,0,0,0,0,0,2,0
788299,0,1,0,0,0,0,0,1,0
280823,0,1,0,3,0,0,0,1,3
1135093,1,1,0,1,0,0,0,0,1
1294228,1,1,0,0,0,0,0,1,0
1023238,0,1,0,2,0,0,0,1,2
66073,0,1,0,0,0,0,0,2,0
69974,1,1,1,0,0,0,0,1,1
94768,1,1,0,0,0,0,0,1,0
979349,1,1,0,0,0,23,0,0,23
1075185,1,0,0,0,0,0,0,7,0
556760,0,1,0,0,0,0,0,1,0
988121,1,1,0,1,0,0,0,0,1
1039424,0,1,0,0,0,0,0,1,0
774261,0,1,1,0,0,0,0,0,1
176567,0,1,0,1,0,0,0,0,1
37369,0,1,0,0,0,0,0,1,0
683495,0,1,0,0,0,0,0,2,0
125786,0,1,0,1,0,0,0,0,1
211006,0,1,0,0,0,0,0,1,0
295483,0,1,0,0,0,0,0,1,0
333428,0,1,0,6,0,0,0,0,6
804406,1,1,0,0,0,0,0,2,0
1144653,0,1,0,12,0,0,0,0,12
1116291,1,1,0,3,0,31,0,3,34
1258189,0,1,0,3,0,0,0,0,3
1384323,0,1,0,0,0,3,0,0,3
231306,1,1,0,7,0,0,0,0,7
162051,1,1,0,2,0,0,0,0,2
1359165,1,1,9,1,0,0,0,0,10
397041,0,1,0,1,0,0,0,2,1
618391,1,1,0,0,0,0,0,7,0
110693,0,1,0,1,0,0,0,4,1
243085,0,1,0,0,0,0,0,1,0
1186853,0,1,4,0,0,0,0,0,4
1402134,1,0,0,0,0,0,0,2,0
545895,1,1,0,0,0,1,0,0,1
1110178,0,1,0,0,0,0,0,2,0
608625,1,1,0,0,0,2,0,0,2
798650,0,1,2,0,0,0,0,0,2
225179,0,1,0,0,0,0,0,2,0
114136,1,1,0,0,0,1,0,3,1
1327934,0,1,0,1,0,0,0,0,1
234026,1,1,1,0,0,0,0,0,1
1317110,0,0,1,3,1,0,0,0,5
943386,0,1,1,0,0,0,0,1,1
529086,1,1,0,0,0,7,0,0,7
1118015,1,1,0,0,0,10,0,1,10
1102975,0,1,0,1,0,0,0,0,1
1288255,0,1,0,0,0,0,0,4,0
628172,1,1,2,0,0,0,0,1,2
587786,1,1,0,0,0,0,0,3,0
808610,1,1,1,8,0,13,0,0,22
659629,1,1,0,0,0,1,0,0,1
585215,0,1,0,0,0,0,0,1,0
654078,1,1,0,0,0,1,0,0,1
900845,0,1,0,0,0,0,0,2,0
818135,0,1,0,0,0,0,0,1,0
24607,0,1,3,1,0,15,51,8,70
891865,1,1,1,1,0,17,0,0,19
854833,1,1,0,17,0,0,0,3,17
288969,1,1,1,0,0,0,1,0,2
769925,1,1,2,77,0,3,0,4,82
645169,1,0,0,7,0,31,0,7,38
1168092,0,1,4,3,0,0,0,6,7
1070735,1,1,0,1,0,0,0,0,1
804574,0,1,0,1,0,0,0,0,1
1236253,1,1,0,0,0,6,0,0,6
907231,0,1,0,2,0,0,0,0,2
1230717,0,1,0,3,0,0,0,0,3
1022518,0,1,0,2,0,0,0,0,2
46014,0,1,0,3,0,0,0,0,3
387060,0,1,0,0,0,0,0,1,0
291152,1,1,0,0,0,0,0,1,0
858598,0,1,2,0,0,0,0,2,2
568225,1,1,0,4,0,0,0,0,4
365700,1,1,0,0,0,0,0,1,0
908534,0,1,0,6,0,0,0,5,6
1119650,0,1,0,2,0,0,0,1,2
1117557,1,1,0,1,0,0,0,0,1
466206,0,1,2,0,0,0,0,10,2
810413,1,1,0,2,0,4,0,19,6
1028582,0,1,0,3,0,0,7,2,10
1123711,1,1,0,0,0,0,0,1,0
1127486,1,1,0,0,0,5,0,1,5
1268533,0,0,0,2,0,0,0,0,2
407329,1,1,0,0,0,0,1,0,1
70528,1,1,0,0,0,3,0,0,3
161220,1,1,0,0,0,0,0,3,0
1296715,1,1,2,0,0,0,0,11,2
853634,0,1,0,1,0,0,0,0,1
1275105,1,1,0,0,0,0,0,1,0
662195,1,1,1,0,0,0,0,3,1
1328321,0,1,1,0,0,0,0,0,1
856794,1,1,0,1,0,0,0,0,1
1045170,1,1,0,0,0,0,0,3,0
550935,0,1,0,0,0,0,0,1,0
527615,0,1,0,5,0,0,0,0,5
89275,1,1,0,0,0,4,0,0,4
1056482,1,1,20,0,0,16,0,1,36
588162,0,1,0,0,0,0,0,1,0
884519,0,1,0,2,0,0,0,0,2
1011158,0,0,0,0,0,0,0,3,0
171150,0,1,0,0,0,0,0,5,0
936216,0,1,1,24,0,0,0,0,25
581048,1,1,0,0,0,0,0,1,0
537670,1,1,2,12,0,1,0,27,15
135198,1,1,0,2,0,0,0,0,2
463462,1,1,0,8,0,3,0,0,11
1135484,0,0,0,7,0,0,0,1,7
1345457,1,1,0,0,0,2,0,0,2
915828,0,0,0,0,0,0,0,1,0
811820,0,1,0,0,0,0,0,1,0
711620,0,1,0,0,0,0,0,1,0
1156264,0,1,0,2,0,0,0,0,2
357272,1,1,0,27,0,0,0,1,27
691597,0,1,0,1,0,0,0,0,1
596904,1,1,0,0,0,7,0,0,7
350936,1,1,0,0,0,1,0,0,1
903983,1,1,0,0,0,3,0,0,3
109047,0,1,0,0,0,0,0,1,0
714507,0,1,1,0,0,0,0,0,1
1179447,0,1,0,5,0,0,0,1,5
768494,1,1,0,4,0,8,0,0,12
555164,1,1,0,1,0,0,0,0,1
701762,1,1,0,0,0,0,0,1,0
1154246,0,1,0,0,0,0,0,2,0
634770,0,1,1,0,0,0,0,6,1
1294761,1,1,0,1,0,1,0,0,2
116977,1,1,0,0,0,0,0,4,0
49620,1,0,0,0,0,0,0,1,0
247735,0,0,1,6,0,0,0,2,7
68122,0,1,0,0,0,0,0,4,0
66645,0,1,0,1,0,0,0,0,1
730296,1,1,0,29,0,0,0,0,29
1103215,0,1,0,3,0,0,0,0,3
1161714,0,1,3,1,0,0,0,1,4
32672,1,1,0,0,0,1,0,0,1
707959,0,1,0,7,0,0,0,0,7
1329911,1,1,1,1,0,0,0,0,2
378733,1,1,0,1,0,0,0,4,1
598627,0,1,0,37,0,0,0,0,37
1409673,1,1,0,0,0,9,0,0,9
1193782,0,1,0,1,0,0,0,0,1
263841,0,1,0,0,0,0,0,2,0
561748,0,1,0,0,0,0,0,1,0
516726,0,1,2,10,0,0,1,1,13
262676,1,1,0,2,0,0,0,0,2
259379,0,1,0,0,0,0,0,2,0
1224607,1,1,0,0,0,2,0,0,2
